번호,시도,시군구,상세주소,ap,위도,경도
29896,Gyeongsangbuk-do,Andong-si,북문동  58,KT,36.56619306,128.7319719
29897,Gyeongsangbuk-do,Andong-si,북문동  58,SKT,36.56619306,128.7319719
29898,Gyeongsangbuk-do,Andong-si,북문동  58,KT,36.56619306,128.7319719
29899,Gyeongsangbuk-do,Andong-si,북문동  58,SKT,36.56619306,128.7319719
29900,Gyeongsangbuk-do,Andong-si,서후면 명리 423번지 시설관리공단 학가산온천,KT,36.589413,128.648224
29901,Gyeongsangbuk-do,Andong-si,서후면 명리 423번지 시설관리공단 학가산온천,KT,36.589376,128.648091
29902,Gyeongsangbuk-do,Andong-si,서후면 명리 423번지 시설관리공단 학가산온천,LGT,36.589295,128.648373
29903,Gyeongsangbuk-do,Andong-si,서후면 명리 423번지 시설관리공단 학가산온천,LGT,36.589435,128.648435
29904,Gyeongsangbuk-do,Andong-si,서후면 명리 423번지 시설관리공단 학가산온천,KT,36.589376,128.648431
29905,Gyeongsangbuk-do,Andong-si,서후면 명리 423번지 시설관리공단 학가산온천,SKT,36.589263,128.64809
29906,Gyeongsangbuk-do,Andong-si,서후면 명리 423번지,LGT,36.589309,128.648069
29907,Gyeongsangbuk-do,Andong-si,명륜길 13 (명륜동),KT,36.5681,128.7303
29908,Gyeongsangbuk-do,Andong-si,명륜길 13 (명륜동),KT,36.5681,128.7303
29909,Gyeongsangbuk-do,Andong-si,명륜길 13 (명륜동),SKT,36.5681,128.7303
29910,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 송현동 713-6 안동시외버스터미널-도토리-01-215,KT,36.57493,128.67587
29911,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 송현동 713-6 안동시외버스터미널-중앙우측복도-02-218,KT,36.57493,128.67587
29912,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 송현동 713-6 안동시외버스터미널-중앙좌측복도-02-217,KT,36.57493,128.67587
29913,Gyeongsangbuk-do,Andong-si,명륜길 13 (명륜동),KT,36.5683891,128.728249
29914,Gyeongsangbuk-do,Andong-si,명륜길 13 (명륜동),LGT,36.5683891,128.728249
29915,Gyeongsangbuk-do,Andong-si,명륜길 13 (명륜동),SKT,36.5683891,128.728249
29916,Gyeongsangbuk-do,Andong-si,옥동  984 20,KT,36.55941694,128.6997689
29917,Gyeongsangbuk-do,Andong-si,옥동  984 20,LGT,36.55941694,128.6997689
29918,Gyeongsangbuk-do,Andong-si,옥동  984 20,LGT,36.55941694,128.6997689
29919,Gyeongsangbuk-do,Andong-si,송현동  1133,KT,36.56768389,128.696515
29920,Gyeongsangbuk-do,Andong-si,송현동  1133,KT,36.56756389,128.6965319
29921,Gyeongsangbuk-do,Andong-si,송현동  1133,LGT,36.56763306,128.6964611
29922,Gyeongsangbuk-do,Andong-si,송현동  1133,KT,36.56769194,128.69656
29923,Gyeongsangbuk-do,Andong-si,운안동 344-30 상일대자연맨션앞,SKT,36.57153353,128.7138315
29924,Gyeongsangbuk-do,Andong-si,용상동 1432-5 안동여성병원건너편,LGT,36.5616439,128.7472439
29925,Gyeongsangbuk-do,Andong-si,서부동 185 구시장,SKT,36.56581,128.7289718
29926,Gyeongsangbuk-do,Andong-si,용상동 1179-233 용상1주공 건너편,LGT,36.55707457,128.7544625
29927,Gyeongsangbuk-do,Andong-si,풍산읍 막곡리 산 4-3 안동과학대앞,LGT,36.58587559,128.653555
29928,Gyeongsangbuk-do,Andong-si,송현동 509-5 삼성명가 앞,SKT,36.5730953,128.6916096
29929,Gyeongsangbuk-do,Andong-si,목성동 72-1 안동시청 앞 (구내변경),SKT,36.56746594,128.7297696
29930,Gyeongsangbuk-do,Andong-si,길안면 천지리 877-1 길안장터,SKT,36.46090339,128.8904769
29931,Gyeongsangbuk-do,Andong-si,옥동 992-3 삼익빌딩 효성아파트건너편,KT,36.5717996,128.7063742
29932,Gyeongsangbuk-do,Andong-si,동문동 129-5 시립도서관앞,LGT,36.56580034,128.7353187
29933,Gyeongsangbuk-do,Andong-si,태화동 705-59 하이텍고 앞,LGT,36.56996482,128.7053543
29934,Gyeongsangbuk-do,Andong-si,삼산동 91-1 삼산동 농협시지부 앞,KT,36.56591188,128.7320395
29935,Gyeongsangbuk-do,Andong-si,운흥동 189-21 안동역,KT,36.56316625,128.7340711
29936,Gyeongsangbuk-do,Andong-si,옥동 761 옥동 대구은행앞,SKT,36.56414138,128.7012296
29937,Gyeongsangbuk-do,Andong-si,용상동 590-1 용상6주공 입구,SKT,36.55370408,128.760024
29938,Gyeongsangbuk-do,Andong-si,안흥동 373-4 안동문화예술의전당,LGT,36.55989557,128.7251171
29939,Gyeongsangbuk-do,Andong-si,평화동 100-1 평화동(유내과앞),KT,36.57056497,128.7170638
29940,Gyeongsangbuk-do,Andong-si,금곡동 189-3,KT,36.56693632,128.721953
29941,Gyeongsangbuk-do,Andong-si,남문동 222-7 구시장공용주차장,KT,36.56492972,128.7267074
29942,Gyeongsangbuk-do,Andong-si,송현동 356-13 송현오거리,KT,36.56207797,128.701197
29943,Gyeongsangbuk-do,Andong-si,옥동 787-3 대구경북능금농협안동지점 옥동KB국민은행앞,SKT,36.56285982,128.7012457
29944,Gyeongsangbuk-do,Andong-si,안기동 182-8 영남초등학교앞,LGT,36.57367837,128.7191883
29945,Gyeongsangbuk-do,Andong-si,옥동 920-4 영호초등사거리,SKT,36.56147321,128.6942137
29946,Gyeongsangbuk-do,Andong-si,운흥동 229-4 교보생명앞,KT,36.56304419,128.7312979
29947,Gyeongsangbuk-do,Andong-si,태화동 233-43 태화아파트,KT,36.55893563,128.7090728
29948,Gyeongsangbuk-do,Andong-si,안막동 69-9 계림황제타운 (구내변경),LGT,36.57971595,128.7334588
29949,Gyeongsangbuk-do,Andong-si,용상동 1242 용상시장,SKT,36.55932066,128.7500319
29950,Gyeongsangbuk-do,Andong-si,용상동 1242 용상시장,SKT,36.55932066,128.7500319
29951,Gyeongsangbuk-do,Andong-si,송현동 713 안동터미널 입구 앞 택시승강장 일원,KT,36.54162993,128.7896325
29952,Gyeongsangbuk-do,Andong-si,명륜동  344,KT,36.56843056,128.7297056
29953,Gyeongsangbuk-do,Andong-si,명륜동  344,LGT,36.56843056,128.7297056
29954,Gyeongsangbuk-do,Andong-si,명륜동  344,SKT,36.56843056,128.7297056
29955,Gyeongsangbuk-do,Andong-si,명륜동  344,SKT,36.56843056,128.7297056
29956,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-기자실-2-11,SKT,36.56833,128.72789
29957,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-대회의실-2.5-9,LGT,36.56833,128.72789
29958,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-민원실좌측-1-13,KT,36.56833,128.72789
29959,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-본관-2-15,SKT,36.56846,128.72965
29960,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-본관-4-16,SKT,36.56846,128.72965
29961,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-본관-4-17,SKT,36.56846,128.72965
29962,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-본관-5-18,LGT,36.56846,128.72965
29963,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-본관민원실우측벽-1-14,SKT,36.56833,128.72789
29964,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-시의회강당-3-22,SKT,36.56843,128.72922
29965,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-시의회소회의실-3-21,LGT,36.56843,128.72922
29966,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-시의회좌측복도-3-19,LGT,36.56843,128.72922
29967,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-시장실-2-10,KT,36.56833,128.72789
29968,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 명륜동 344-0 안동시청-회의실-2-12,KT,36.56833,128.72789
29969,Gyeongsangbuk-do,Andong-si,제비원로 93 (당북동),KT,36.56052,128.72
29970,Gyeongsangbuk-do,Andong-si,제비원로 93 (당북동),SKT,36.56052,128.72
29971,Gyeongsangbuk-do,Andong-si,제비원로 93 (당북동),SKT,36.56052,128.72
29972,Gyeongsangbuk-do,Andong-si,제비원로 93 (당북동),KT,36.56052,128.72
29973,Gyeongsangbuk-do,Andong-si,제비원로 93 (당북동),SKT,36.56052,128.72
29974,Gyeongsangbuk-do,Andong-si,제비원로 93 (당북동),LGT,36.56052,128.72
29975,Gyeongsangbuk-do,Andong-si,제비원로 93 (당북동),LGT,36.56052,128.72
29976,Gyeongsangbuk-do,Andong-si,옥서4길 8 (옥동),LGT,36.5603959,128.691845
29977,Gyeongsangbuk-do,Andong-si,동부동 65-2번지,SKT,36.565545,128.733785
29978,Gyeongsangbuk-do,Andong-si,동부동 65-2번지,LGT,36.565544,128.733482
29979,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 임하면 천전리 240-0 안동유적지-독립운동기념관-01-120,SKT,36.53317,128.85799
29980,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 임하면 천전리 240-0 안동유적지-독립운동기념관-01-125,LGT,36.53317,128.85799
29981,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 임하면 천전리 240-0 안동유적지-독립운동기념관-01-226,SKT,36.53317,128.85799
29982,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 임하면 천전리 240-0 안동유적지-독립운동기념관-B1-227,LGT,36.53317,128.85799
29983,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 임하면 천전리 240-0 안동유적지-독립운동기념관-B1-228,KT,36.53317,128.85799
29984,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 임하면 천전리 240-0 안동유적지-독립운동기념관-B1-229,LGT,36.53317,128.85799
29985,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 448-0 안동유적지-미디어센터-01-123,KT,36.5661,128.73476
29986,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 448-0 안동유적지-미디어센터-02-124,LGT,36.5661,128.73476
29987,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 448-0 안동유적지-미디어센터-03-125,KT,36.5661,128.73476
29988,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 448-0 안동유적지-미디어센터-옥상-126,LGT,36.5661,128.73476
29989,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 447-8 안동유적지-안동문화원-01-122,LGT,36.56612,128.73414
29990,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 447-8 안동유적지-안동문화원사무실안 입구-01-121,SKT,36.56612,128.73414
29991,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 447-8 안동유적지-전통콘텐츠박물관-B1-119,LGT,36.56612,128.73414
29992,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 동부동 447-8 안동유적지-전통콘텐츠박물관-B1-120,SKT,36.56612,128.73414
29993,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 서후면 명리 412-0 안동유적지-학가산온천-01-100,LGT,36.58924,128.64826
29994,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 서후면 명리 412-0 안동유적지-학가산온천-01-99,LGT,36.58924,128.64826
29995,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 서후면 명리 412-0 안동유적지-학가산온천-03-102,KT,36.58924,128.64826
29996,Gyeongsangbuk-do,Andong-si,광명로 233,SKT,36.56502613,128.708369
29997,Gyeongsangbuk-do,Andong-si,광명로 233,LGT,36.56502613,128.708369
29998,Gyeongsangbuk-do,Andong-si,광명로 233,LGT,36.56502613,128.708369
29999,Gyeongsangbuk-do,Andong-si,광명로 233,KT,36.56502613,128.708369
30000,Gyeongsangbuk-do,Andong-si,광명로 233,KT,36.56502613,128.708369
30001,Gyeongsangbuk-do,Andong-si,광명로 233,SKT,36.56502613,128.708369
30002,Gyeongsangbuk-do,Andong-si,광명로 233,SKT,36.56502613,128.708369
30003,Gyeongsangbuk-do,Andong-si,광명로 233,KT,36.56502613,128.708369
30004,Gyeongsangbuk-do,Andong-si,광명로 233,LGT,36.56502613,128.708369
30005,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,LGT,36.559183,128.725516
30006,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,SKT,36.559433,128.725971
30007,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,KT,36.559329,128.725497
30008,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,SKT,36.559376,128.725982
30009,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,LGT,36.559277,128.725518
30010,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,KT,36.559232,128.725505
30011,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,LGT,36.55943,128.725782
30012,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,KT,36.559269,128.725762
30013,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,KT,36.559377,128.725777
30014,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,LGT,36.559214,128.725765
30015,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,LGT,36.559427,128.725502
30016,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,LGT,36.559826,128.728341
30017,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,KT,36.559384,128.725497
30018,Gyeongsangbuk-do,Andong-si,운흥동 300-1번지,LGT,36.560031,128.728379
30019,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 운흥동 300-0 안동탈춤페스티벌축제행사-1f프레스센터-1-27,LGT,36.55872,128.73105
30020,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 운흥동 300-0 안동탈춤페스티벌축제행사장-탈춤-1-29,SKT,36.55872,128.73105
30021,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 운흥동 300-0 안동탈춤페스티벌축제행사장-탈춤-1-30,LGT,36.55872,128.73105
30022,Gyeongsangbuk-do,Andong-si,송현동 713-6번지 /1층 커피숍 입구 천정,KT,36.574529,128.675701
30023,Gyeongsangbuk-do,Andong-si,송현동 713-6번지 /2층 사무실 입구 천정,SKT,36.574524,128.676038
30024,Gyeongsangbuk-do,Andong-si,명륜동  344,KT,36.56761944,128.7291333
30025,Gyeongsangbuk-do,Andong-si,명륜동  344,KT,36.56761944,128.7291333
30026,Gyeongsangbuk-do,Andong-si,명륜동  344,LGT,36.56761944,128.7291333
30027,Gyeongsangbuk-do,Andong-si,명륜동  344,KT,36.56886667,128.7280278
30028,Gyeongsangbuk-do,Andong-si,명륜동  344,SKT,36.56886667,128.7280278
30029,Gyeongsangbuk-do,Andong-si,풍천면 풍일로 1352,LGT,36.49371194,128.5635276
30030,Gyeongsangbuk-do,Andong-si,풍천면 풍일로 1352,SKT,36.49371194,128.5635276
30031,Gyeongsangbuk-do,Andong-si,풍천면 풍일로 1352,KT,36.49371194,128.5635276
30032,Gyeongsangbuk-do,Andong-si,예안면 임예로 1918,KT,36.6613489,128.885086
30033,Gyeongsangbuk-do,Andong-si,예안면 임예로 1918,SKT,36.6613489,128.885086
30034,Gyeongsangbuk-do,Andong-si,예안면 임예로 1918,LGT,36.6613489,128.885086
30035,Gyeongsangbuk-do,Andong-si,예안면 농암로 1481-1,KT,36.6625319,128.883534
30036,Gyeongsangbuk-do,Andong-si,예안면 농암로 1481-1,SKT,36.6625319,128.883534
30037,Gyeongsangbuk-do,Andong-si,예안면 농암로 1481-1,SKT,36.6625319,128.883534
30038,Gyeongsangbuk-do,Andong-si,옥동  792 1,LGT,36.56154,128.7017461
30039,Gyeongsangbuk-do,Andong-si,옥동  792 1,SKT,36.56150611,128.701745
30040,Gyeongsangbuk-do,Andong-si,옥동 920-2,LGT,36.562522,128.692406
30041,Gyeongsangbuk-do,Andong-si,옥동 930-5,LGT,36.5586775,128.6922609
30042,Gyeongsangbuk-do,Andong-si,옥동 638-2,KT,36.559094,128.747935
30043,Gyeongsangbuk-do,Andong-si,옥동 611-1,SKT,36.319408,128.595638
30044,Gyeongsangbuk-do,Andong-si,옥동 794-1,SKT,36.560536,128.700278
30045,Gyeongsangbuk-do,Andong-si,옥동 983-5,LGT,36.560455,128.702784
30046,Gyeongsangbuk-do,Andong-si,옥동 927-1,KT,36.56009041,128.6958686
30047,Gyeongsangbuk-do,Andong-si,옥동  792 2,SKT,36.56145278,128.7016111
30048,Gyeongsangbuk-do,Andong-si,옥동  792 2,KT,36.56145278,128.7016111
30049,Gyeongsangbuk-do,Andong-si,옥동  792 2,KT,36.56145278,128.7016111
30050,Gyeongsangbuk-do,Andong-si,옥동  792 2,LGT,36.56145278,128.7016111
30051,Gyeongsangbuk-do,Andong-si,옥동  792 2,SKT,36.56145278,128.7016111
30052,Gyeongsangbuk-do,Andong-si,옥동 765-1,LGT,36.560387,128.745789
30053,Gyeongsangbuk-do,Andong-si,옥동 768-2,KT,36.561694,128.699159
30054,Gyeongsangbuk-do,Andong-si,옥동 926-1,KT,36.56297325,128.6959009
30055,Gyeongsangbuk-do,Andong-si,옥동 920-5,SKT,36.56179883,128.6948505
30056,Gyeongsangbuk-do,Andong-si,옥동2길 73-15 (옥동),KT,36.56083,128.7028
30057,Gyeongsangbuk-do,Andong-si,옥동2길 73-15 (옥동),KT,36.56083,128.7028
30058,Gyeongsangbuk-do,Andong-si,옥동2길 73-15 (옥동),KT,36.56083,128.7028
30059,Gyeongsangbuk-do,Andong-si,중앙시장3길 9-8 (옥야동),KT,36.5640867,128.721439
30060,Gyeongsangbuk-do,Andong-si,도산면 온천로 689,SKT,36.74176,128.8337
30061,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 823,LGT,36.6164899,128.766454
30062,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 823,SKT,36.6164899,128.766454
30063,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 823,LGT,36.6164899,128.766454
30064,Gyeongsangbuk-do,Andong-si,와룡면 태리 52 3,SKT,36.61643611,128.7666194
30065,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 826,SKT,36.59745,128.7835
30066,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 826,KT,36.59745,128.7835
30067,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 826,SKT,36.59745,128.7835
30068,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 807,LGT,36.6153864,128.765683
30069,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 807,SKT,36.6153864,128.765683
30070,Gyeongsangbuk-do,Andong-si,와룡면 퇴계로 807,KT,36.6153864,128.765683
30071,Gyeongsangbuk-do,Andong-si,용상동 1612-4,SKT,36.56038787,128.7457895
30072,Gyeongsangbuk-do,Andong-si,용상동 1561-6,KT,36.55841345,128.7429445
30073,Gyeongsangbuk-do,Andong-si,용상동 1602,SKT,36.55819861,128.7462344
30074,Gyeongsangbuk-do,Andong-si,용상동  1242 3,SKT,36.559225,128.7495989
30075,Gyeongsangbuk-do,Andong-si,용상동  1242 3,SKT,36.55914889,128.7495281
30076,Gyeongsangbuk-do,Andong-si,용상동  1242 3,LGT,36.55922806,128.7495569
30077,Gyeongsangbuk-do,Andong-si,용상동  1242 3,SKT,36.55924889,128.7496469
30078,Gyeongsangbuk-do,Andong-si,용상동  1242 3,LGT,36.55936944,128.7495461
30079,Gyeongsangbuk-do,Andong-si,용상동  1242 3,SKT,36.55923111,128.7496131
30080,Gyeongsangbuk-do,Andong-si,용상동  1242 3,LGT,36.55923194,128.7496189
30081,Gyeongsangbuk-do,Andong-si,용상동  1242,SKT,36.55936389,128.7500819
30082,Gyeongsangbuk-do,Andong-si,용상동  1242,KT,36.55952,128.75055
30083,Gyeongsangbuk-do,Andong-si,용상동  1242,SKT,36.55948389,128.7500531
30084,Gyeongsangbuk-do,Andong-si,용상동  1242,KT,36.55926389,128.7501781
30085,Gyeongsangbuk-do,Andong-si,용상동  1242,SKT,36.55948389,128.7504831
30086,Gyeongsangbuk-do,Andong-si,용상동  1242,SKT,36.55951694,128.7503689
30087,Gyeongsangbuk-do,Andong-si,용상동  1242,KT,36.55962306,128.7501869
30088,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 당북동 333-5 우정사업본부-안동우체국-01-90,KT,36.5624,128.7188
30089,Gyeongsangbuk-do,Andong-si,Gyeongsangbuk-do 안동시 당북동 333-5 우정사업본부-안동우체국-01-91,KT,36.5624,128.7188
30090,Gyeongsangbuk-do,Andong-si,운안동 401-42,KT,36.569944,128.712311
30091,Gyeongsangbuk-do,Andong-si,남선면 놉실로 197,KT,36.519711,128.708349
30092,Gyeongsangbuk-do,Andong-si,남선면 놉실로 197,LGT,36.51968238,128.708437
30093,Gyeongsangbuk-do,Andong-si,남선면 놉실로 197,SKT,36.51968238,128.708437
30094,Gyeongsangbuk-do,Andong-si,임동면 임예로 724,LGT,36.613815,128.947985
30095,Gyeongsangbuk-do,Andong-si,임동면 임예로 724,LGT,36.61381577,128.9479851
30096,Gyeongsangbuk-do,Andong-si,임동면 임예로 724,LGT,36.61381577,128.9479851
30097,Gyeongsangbuk-do,Andong-si,음식의길 84-1 (옥정동),SKT,36.56673,128.7328
30098,Gyeongsangbuk-do,Andong-si,중앙로 50-1 (삼산동),KT,36.56535,128.7318
30099,Gyeongsangbuk-do,Andong-si,서후면 귀여리길 377,SKT,36.61635824,128.6414167
30100,Gyeongsangbuk-do,Andong-si,서후면 귀여리길 377,SKT,36.61635824,128.6414167
30101,Gyeongsangbuk-do,Andong-si,서후면 이송천1길 37,KT,36.61046892,128.691405
30102,Gyeongsangbuk-do,Andong-si,서후면 이송천1길 37,SKT,36.61046892,128.691405
30103,Gyeongsangbuk-do,Andong-si,와룡면 서날골길 144-6,SKT,36.61213723,128.7425773
30104,Gyeongsangbuk-do,Andong-si,와룡면 서날골길 144-6,SKT,36.61213723,128.7425773
